theta1,theta2,x,y
-75.0,110.0,10.7797108939,-3.9234938994
-75.0,111.0,10.6783603947,-3.78140574
-75.0,112.0,10.5745455515,-3.6411080314
-75.0,113.0,10.4682979871,-3.5026435096
-75.0,114.0,10.3596500656,-3.3660543524
-75.0,115.0,10.2486348822,-3.231382166
-75.0,116.0,10.1352862532,-3.098667973
-75.0,117.0,10.0196387058,-2.9679521993
-75.0,118.0,9.9017274672,-2.8392746623
-75.0,119.0,9.7815884544,-2.7126745583
-75.0,120.0,9.6592582629,-2.588190451
-74.0,-120.0,-6.9465837046,-7.1933980034
-74.0,-119.0,-6.9873270897,-7.363106416
-74.0,-118.0,-7.0251024491,-7.5335000512
-74.0,-117.0,-7.0598982763,-7.7045270056
-74.0,-116.0,-7.0917039719,-7.8761351827
-74.0,-115.0,-7.1205098478,-8.048272309
-74.0,-114.0,-7.1463071292,-8.2208859498
-74.0,-113.0,-7.1690879582,-8.3939235253
-74.0,-112.0,-7.1888453955,-8.5673323267
-74.0,-111.0,-7.2055734227,-8.7410595319
-74.0,-110.0,-7.2192669444,-8.915052222
-74.0,-109.0,-7.2299217893,-9.089257397
-74.0,-108.0,-7.237534712,-9.2636219924
-74.0,-107.0,-7.2421033934,-9.438092895
-74.0,-106.0,-7.2436264418,-9.6126169594
-74.0,-105.0,-7.2421033934,-9.7871410238
-74.0,-104.0,-7.237534712,-9.9616119264
-74.0,-103.0,-7.2299217893,-10.1359765218
-74.0,-102.0,-7.2192669444,-10.3101816968
-74.0,-101.0,-7.2055734227,-10.4841743869
-74.0,-100.0,-7.1888453955,-10.6579015921
-74.0,-99.0,-7.1690879582,-10.8313103935
-74.0,-98.0,-7.1463071292,-11.004347969
-74.0,-97.0,-7.1205098478,-11.1769616098
-74.0,-96.0,-7.0917039719,-11.3490987361
-74.0,-95.0,-7.0598982763,-11.5207069132
-74.0,-94.0,-7.0251024491,-11.6917338676
-74.0,-93.0,-6.9873270897,-11.8621275028
-74.0,-92.0,-6.9465837046,-12.0318359154
-74.0,-91.0,-6.9028847047,-12.2008074104
-74.0,-90.0,-6.8562434012,-12.3689905176
-74.0,-89.0,-6.8066740014,-12.5363340066
-74.0,-88.0,-6.7541916048,-12.7027869031
-74.0,-87.0,-6.6988121978,-12.868298504
-74.0,-86.0,-6.6405526497,-13.0328183927
-74.0,-85.0,-6.5794307068,-13.1962964549
-74.0,-84.0,-6.5154649875,-13.3586828936
-74.0,-83.0,-6.4486749763,-13.5199282443
-74.0,-82.0,-6.3790810182,-13.6799833902
-74.0,-81.0,-6.3067043122,-13.8387995768
-74.0,-80.0,-6.2315669048,-13.9963284273
-74.0,-79.0,-6.1536916837,-14.1525219568
-74.0,-78.0,-6.0731023704,-14.3073325873
-74.0,-77.0,-5.9898235132,-14.4607131619
-74.0,-76.0,-5.9038804796,-14.6126169594
-74.0,-75.0,-5.8152994488,-14.7629977085
-74.0,-74.0,-5.7241074034,-14.9118096017
-74.0,-73.0,-5.6303321213,-15.0590073096
-74.0,-72.0,-5.5340021674,-15.2045459941
-74.0,-71.0,-5.4351468847,-15.3483813229
-74.0,-70.0,-5.3337963855,-15.4904694823
-74.0,-69.0,-5.2299815423,-15.6307671909
-74.0,-68.0,-5.1237339779,-15.7692317127
-74.0,-67.0,-5.0150860564,-15.9058208699
-74.0,-66.0,-4.904070873,-16.0404930563
-74.0,-65.0,-4.790722244,-16.1732072493
-74.0,-64.0,-4.6750746966,-16.303923023
-74.0,-63.0,-4.557163458,-16.43260056
-74.0,-62.0,-4.4370244452,-16.559200664
-74.0,-61.0,-4.3146942537,-16.6836847713
-74.0,-60.0,-4.1902101464,-16.8060149628
-74.0,-59.0,-4.0636100424,-16.9261539756
-74.0,-58.0,-3.9349325054,-17.0440652142
-74.0,-57.0,-3.8042167317,-17.1597127616
-74.0,-56.0,-3.6715025387,-17.2730613906
-74.0,-55.0,-3.5368303523,-17.384076574
-74.0,-54.0,-3.4002411951,-17.4927244955
-74.0,-53.0,-3.2617766733,-17.5989720599
-74.0,-52.0,-3.1214789647,-17.7027869031
-74.0,-51.0,-2.9793908053,-17.8041374023
-74.0,-50.0,-2.8355554765,-17.902992685
-74.0,-49.0,-2.690016792,-17.9993226389
-74.0,-48.0,-2.5428190841,-18.093097921
-74.0,-47.0,-2.3940071909,-18.1842899664
-74.0,-46.0,-2.2436264418,-18.2728709972
-74.0,-45.0,-2.0917226443,-18.3588140308
-74.0,-44.0,-1.9383420697,-18.442092888
-74.0,-43.0,-1.7835314392,-18.5226822013
-74.0,-42.0,-1.6273379097,-18.6005574224
-74.0,-41.0,-1.4698090592,-18.6756948298
-74.0,-40.0,-1.3109928726,-18.7480715358
-74.0,-39.0,-1.1509377267,-18.8176654939
-74.0,-38.0,-0.989692376,-18.8844555051
-74.0,-37.0,-0.8273059373,-18.9484212244
-74.0,-36.0,-0.6638278751,-19.0095431673
-74.0,-35.0,-0.4993079864,-19.0678027154
-74.0,-34.0,-0.3337963855,-19.1231821224
-74.0,-33.0,-0.167343489,-19.175664519
-74.0,-32.0,0.0,-19.2252339188
-74.0,-31.0,0.1681831072,-19.2718752223
-74.0,-30.0,0.3371546022,-19.3155742222
-74.0,-29.0,0.5068630148,-19.3563176073
-74.0,-28.0,0.67725665,-19.3940929667
-74.0,-27.0,0.8482836044,-19.4288887939
-74.0,-26.0,1.0198917815,-19.4606944895
-74.0,-25.0,1.1920289078,-19.4895003654
-74.0,-24.0,1.3646425486,-19.5152976468
-74.0,-23.0,1.5376801241,-19.5380784758
-74.0,-22.0,1.7110889255,-19.5578359131
-74.0,-21.0,1.8848161307,-19.5745639403
-74.0,-20.0,2.0588088208,-19.588257462
-74.0,-19.0,2.2330139958,-19.5989123069
-74.0,-18.0,2.4073785912,-19.6065252296
-74.0,-17.0,2.5818494938,-19.611093911
-74.0,-16.0,2.7563735582,-19.6126169594
-74.0,-15.0,2.9308976226,-19.611093911
-74.0,-14.0,3.1053685252,-19.6065252296
-74.0,-13.0,3.2797331206,-19.5989123069
-74.0,-12.0,3.4539382956,-19.588257462
-74.0,-11.0,3.6279309857,-19.5745639403
-74.0,-10.0,3.8016581909,-19.5578359131
-74.0,-9.0,3.9750669923,-19.5380784758
-74.0,-8.0,4.1481045678,-19.5152976468
-74.0,-7.0,4.3207182086,-19.4895003654
-74.0,-6.0,4.4928553349,-19.4606944895
-74.0,-5.0,4.664463512,-19.4288887939
-74.0,-4.0,4.8354904664,-19.3940929667
-74.0,-3.0,5.0058841016,-19.3563176073
-74.0,-2.0,5.1755925142,-19.3155742222
-74.0,-1.0,5.3445640092,-19.2718752223
-74.0,0.0,5.5127471164,-19.2252339188
-74.0,1.0,5.6800906054,-19.175664519
-74.0,2.0,5.8465435019,-19.1231821224
-74.0,3.0,6.0120551028,-19.0678027154
-74.0,4.0,6.1765749915,-19.0095431673
-74.0,5.0,6.3400530537,-18.9484212244
-74.0,6.0,6.5024394924,-18.8844555051
-74.0,7.0,6.6636848431,-18.8176654939
-74.0,8.0,6.823739989,-18.7480715358
-74.0,9.0,6.9825561756,-18.6756948298
-74.0,10.0,7.1400850261,-18.6005574224
-74.0,11.0,7.2962785556,-18.5226822013
-74.0,12.0,7.4510891861,-18.442092888
-74.0,13.0,7.6044697607,-18.3588140308
-74.0,14.0,7.7563735582,-18.2728709972
-74.0,15.0,7.9067543073,-18.1842899664
-74.0,16.0,8.0555662005,-18.093097921
-74.0,17.0,8.2027639084,-17.9993226389
-74.0,18.0,8.3483025929,-17.902992685
-74.0,19.0,8.4921379217,-17.8041374023
-74.0,20.0,8.6342260811,-17.7027869031
-74.0,21.0,8.7745237897,-17.5989720599
-74.0,22.0,8.9129883115,-17.4927244955
-74.0,23.0,9.0495774687,-17.384076574
-74.0,24.0,9.1842496551,-17.2730613906
-74.0,25.0,9.3169638481,-17.1597127616
-74.0,26.0,9.4476796218,-17.0440652142
-74.0,27.0,9.5763571588,-16.9261539756
-74.0,28.0,9.7029572628,-16.8060149628
-74.0,29.0,9.8274413701,-16.6836847713
-74.0,30.0,9.9497715616,-16.559200664
-74.0,31.0,10.0699105744,-16.43260056
-74.0,32.0,10.187821813,-16.303923023
-74.0,33.0,10.3034693604,-16.1732072493
-74.0,34.0,10.4168179894,-16.0404930563
-74.0,35.0,10.5278331728,-15.9058208699
-74.0,36.0,10.6364810943,-15.7692317127
-74.0,37.0,10.7427286587,-15.6307671909
-74.0,38.0,10.8465435019,-15.4904694823
-74.0,39.0,10.9478940011,-15.3483813229
-74.0,40.0,11.0467492838,-15.2045459941
-74.0,41.0,11.1430792377,-15.0590073096
-74.0,42.0,11.2368545198,-14.9118096017
-74.0,43.0,11.3280465652,-14.7629977085
-74.0,44.0,11.416627596,-14.6126169594
-74.0,45.0,11.5025706296,-14.4607131619
-74.0,46.0,11.5858494868,-14.3073325873
-74.0,47.0,11.6664388001,-14.1525219568
-74.0,48.0,11.7443140212,-13.9963284273
-74.0,49.0,11.8194514286,-13.8387995768
-74.0,50.0,11.8918281346,-13.6799833902
-74.0,51.0,11.9614220927,-13.5199282443
-74.0,52.0,12.0282121039,-13.3586828936
-74.0,53.0,12.0921778232,-13.1962964549
-74.0,54.0,12.1532997661,-13.0328183927
-74.0,55.0,12.2115593142,-12.868298504
-74.0,56.0,12.2669387212,-12.7027869031
-74.0,57.0,12.3194211178,-12.5363340066
-74.0,58.0,12.3689905176,-12.3689905176
-74.0,59.0,12.4156318211,-12.2008074104
-74.0,60.0,12.459330821,-12.0318359154
-74.0,61.0,12.5000742061,-11.8621275028
-74.0,62.0,12.5378495655,-11.6917338676
-74.0,63.0,12.5726453927,-11.5207069132
-74.0,64.0,12.6044510883,-11.3490987361
-74.0,65.0,12.6332569642,-11.1769616098
-74.0,66.0,12.6590542456,-11.004347969
-74.0,67.0,12.6818350746,-10.8313103935
-74.0,68.0,12.7015925119,-10.6579015921
-74.0,69.0,12.7183205391,-10.4841743869
-74.0,70.0,12.7320140608,-10.3101816968
-74.0,71.0,12.7426689057,-10.1359765218
-74.0,72.0,12.7502818284,-9.9616119264
-74.0,73.0,12.7548505098,-9.7871410238
-74.0,74.0,12.7563735582,-9.6126169594
-74.0,75.0,12.7548505098,-9.438092895
-74.0,76.0,12.7502818284,-9.2636219924
-74.0,77.0,12.7426689057,-9.089257397
-74.0,78.0,12.7320140608,-8.915052222
-74.0,79.0,12.7183205391,-8.7410595319
-74.0,80.0,12.7015925119,-8.5673323267
-74.0,81.0,12.6818350746,-8.3939235253
-74.0,82.0,12.6590542456,-8.2208859498
-74.0,83.0,12.6332569642,-8.048272309
-74.0,84.0,12.6044510883,-7.8761351827
-74.0,85.0,12.5726453927,-7.7045270056
-74.0,86.0,12.5378495655,-7.5335000512
-74.0,87.0,12.5000742061,-7.363106416
-74.0,88.0,12.459330821,-7.1933980034
-74.0,89.0,12.4156318211,-7.0244265084
-74.0,90.0,12.3689905176,-6.8562434012
-74.0,91.0,12.3194211178,-6.6888999122
-74.0,92.0,12.2669387212,-6.5224470157
-74.0,93.0,12.2115593142,-6.3569354148
-74.0,94.0,12.1532997661,-6.1924155261
-74.0,95.0,12.0921778232,-6.0289374639
-74.0,96.0,12.0282121039,-5.8665510252
-74.0,97.0,11.9614220927,-5.7053056745
-74.0,98.0,11.8918281346,-5.5452505286
-74.0,99.0,11.8194514286,-5.386434342
-74.0,100.0,11.7443140212,-5.2289054915
-74.0,101.0,11.6664388001,-5.072711962
-74.0,102.0,11.5858494868,-4.9179013315
-74.0,103.0,11.5025706296,-4.7645207569
-74.0,104.0,11.416627596,-4.6126169594
-74.0,105.0,11.3280465652,-4.4622362103
-74.0,106.0,11.2368545198,-4.3134243171
-74.0,107.0,11.1430792377,-4.1662266092
-74.0,108.0,11.0467492838,-4.0206879247
-74.0,109.0,10.9478940011,-3.8768525959
-74.0,110.0,10.8465435019,-3.7347644365
-74.0,111.0,10.7427286587,-3.5944667279
-74.0,112.0,10.6364810943,-3.4560022061
-74.0,113.0,10.5278331728,-3.3194130489
-74.0,114.0,10.4168179894,-3.1847408625
-74.0,115.0,10.3034693604,-3.0520266695
-74.0,116.0,10.187821813,-2.9213108958
-74.0,117.0,10.0699105744,-2.7926333588
-74.0,118.0,9.9497715616,-2.6660332548
-74.0,119.0,9.8274413701,-2.5415491475
-74.0,120.0,9.7029572628,-2.419218956
-73.0,-120.0,-6.8199836007,-7.3135370162
-73.0,-119.0,-6.8577589601,-7.4839306514
-73.0,-118.0,-6.8925547873,-7.6549576058
-73.0,-117.0,-6.9243604829,-7.8265657829
-73.0,-116.0,-6.9531663588,-7.9987029092
-73.0,-115.0,-6.9789636402,-8.17131655
-73.0,-114.0,-7.0017444692,-8.3443541255
-73.0,-113.0,-7.0215019065,-8.5177629269
-73.0,-112.0,-7.0382299337,-8.6914901321
-73.0,-111.0,-7.0519234554,-8.8654828222
-73.0,-110.0,-7.0625783003,-9.0396879972
-73.0,-109.0,-7.070191223,-9.2140525926
-73.0,-108.0,-7.0747599044,-9.3885234952
-73.0,-107.0,-7.0762829528,-9.5630475596
-73.0,-106.0,-7.0747599044,-9.737571624
-73.0,-105.0,-7.070191223,-9.9120425266
-73.0,-104.0,-7.0625783003,-10.086407122
-73.0,-103.0,-7.0519234554,-10.260612297
-73.0,-102.0,-7.0382299337,-10.4346049871
-73.0,-101.0,-7.0215019065,-10.6083321923
-73.0,-100.0,-7.0017444692,-10.7817409937
-73.0,-99.0,-6.9789636402,-10.9547785692
-73.0,-98.0,-6.9531663588,-11.12739221
-73.0,-97.0,-6.9243604829,-11.2995293363
-73.0,-96.0,-6.8925547873,-11.4711375134
-73.0,-95.0,-6.8577589601,-11.6421644678
-73.0,-94.0,-6.8199836007,-11.812558103
-73.0,-93.0,-6.7792402156,-11.9822665156
-73.0,-92.0,-6.7355412157,-12.1512380106
-73.0,-91.0,-6.6888999122,-12.3194211178
-73.0,-90.0,-6.6393305124,-12.4867646068
-73.0,-89.0,-6.5868481158,-12.6532175033
-73.0,-88.0,-6.5314687088,-12.8187291042
-73.0,-87.0,-6.4732091607,-12.9832489929
-73.0,-86.0,-6.4120872178,-13.1467270551
-73.0,-85.0,-6.3481214985,-13.3091134938
-73.0,-84.0,-6.2813314873,-13.4703588445
-73.0,-83.0,-6.2117375292,-13.6304139904
-73.0,-82.0,-6.1393608232,-13.789230177
-73.0,-81.0,-6.0642234158,-13.9467590275
-73.0,-80.0,-5.9863481947,-14.102952557
-73.0,-79.0,-5.9057588814,-14.2577631875
-73.0,-78.0,-5.8224800242,-14.4111437621
-73.0,-77.0,-5.7365369906,-14.5630475596
-73.0,-76.0,-5.6479559598,-14.7134283087
-73.0,-75.0,-5.5567639144,-14.8622402019
-73.0,-74.0,-5.4629886323,-15.0094379098
-73.0,-73.0,-5.3666586784,-15.1549765943
-73.0,-72.0,-5.2678033957,-15.2988119231
-73.0,-71.0,-5.1664528965,-15.4409000825
-73.0,-70.0,-5.0626380533,-15.5811977911
-73.0,-69.0,-4.9563904889,-15.7196623129
-73.0,-68.0,-4.8477425674,-15.8562514701
-73.0,-67.0,-4.736727384,-15.9909236565
-73.0,-66.0,-4.623378755,-16.1236378495
-73.0,-65.0,-4.5077312076,-16.2543536232
-73.0,-64.0,-4.389819969,-16.3830311602
-73.0,-63.0,-4.2696809562,-16.5096312642
-73.0,-62.0,-4.1473507647,-16.6341153715
-73.0,-61.0,-4.0228666574,-16.756445563
-73.0,-60.0,-3.8962665534,-16.8765845758
-73.0,-59.0,-3.7675890164,-16.9944958144
-73.0,-58.0,-3.6368732427,-17.1101433618
-73.0,-57.0,-3.5041590497,-17.2234919908
-73.0,-56.0,-3.3694868633,-17.3345071742
-73.0,-55.0,-3.2328977061,-17.4431550957
-73.0,-54.0,-3.0944331843,-17.5494026601
-73.0,-53.0,-2.9541354757,-17.6532175033
-73.0,-52.0,-2.8120473163,-17.7545680025
-73.0,-51.0,-2.6682119875,-17.8534232852
-73.0,-50.0,-2.522673303,-17.9497532391
-73.0,-49.0,-2.3754755951,-18.0435285212
-73.0,-48.0,-2.2266637019,-18.1347205666
-73.0,-47.0,-2.0762829528,-18.2233015974
-73.0,-46.0,-1.9243791553,-18.309244631
-73.0,-45.0,-1.7709985807,-18.3925234882
-73.0,-44.0,-1.6161879502,-18.4731128015
-73.0,-43.0,-1.4599944207,-18.5509880226
-73.0,-42.0,-1.3024655702,-18.62612543
-73.0,-41.0,-1.1436493836,-18.698502136
-73.0,-40.0,-0.9835942377,-18.7680960941
-73.0,-39.0,-0.822348887,-18.8348861053
-73.0,-38.0,-0.6599624483,-18.8988518246
-73.0,-37.0,-0.4964843861,-18.9599737675
-73.0,-36.0,-0.3319644974,-19.0182333156
-73.0,-35.0,-0.1664528965,-19.0736127226
-73.0,-34.0,-0.0,-19.1260951192
-73.0,-33.0,0.167343489,-19.175664519
-73.0,-32.0,0.3355265962,-19.2223058225
-73.0,-31.0,0.5044980912,-19.2660048224
-73.0,-30.0,0.6742065038,-19.3067482075
-73.0,-29.0,0.844600139,-19.3445235669
-73.0,-28.0,1.0156270934,-19.3793193941
-73.0,-27.0,1.1872352705,-19.4111250897
-73.0,-26.0,1.3593723968,-19.4399309656
-73.0,-25.0,1.5319860376,-19.465728247
-73.0,-24.0,1.7050236131,-19.488509076
-73.0,-23.0,1.8784324145,-19.5082665133
-73.0,-22.0,2.0521596197,-19.5249945405
-73.0,-21.0,2.2261523098,-19.5386880622
-73.0,-20.0,2.4003574848,-19.5493429071
-73.0,-19.0,2.5747220802,-19.5569558298
-73.0,-18.0,2.7491929828,-19.5615245112
-73.0,-17.0,2.9237170472,-19.5630475596
-73.0,-16.0,3.0982411116,-19.5615245112
-73.0,-15.0,3.2727120142,-19.5569558298
-73.0,-14.0,3.4470766096,-19.5493429071
-73.0,-13.0,3.6212817846,-19.5386880622
-73.0,-12.0,3.7952744747,-19.5249945405
-73.0,-11.0,3.9690016799,-19.5082665133
-73.0,-10.0,4.1424104813,-19.488509076
-73.0,-9.0,4.3154480568,-19.465728247
-73.0,-8.0,4.4880616976,-19.4399309656
-73.0,-7.0,4.6601988239,-19.4111250897
-73.0,-6.0,4.831807001,-19.3793193941
-73.0,-5.0,5.0028339554,-19.3445235669
-73.0,-4.0,5.1732275906,-19.3067482075
-73.0,-3.0,5.3429360032,-19.2660048224
-73.0,-2.0,5.5119074982,-19.2223058225
-73.0,-1.0,5.6800906054,-19.175664519
-73.0,0.0,5.8474340944,-19.1260951192
-73.0,1.0,6.0138869909,-19.0736127226
-73.0,2.0,6.1793985918,-19.0182333156
-73.0,3.0,6.3439184805,-18.9599737675
-73.0,4.0,6.5073965427,-18.8988518246
-73.0,5.0,6.6697829814,-18.8348861053
-73.0,6.0,6.8310283321,-18.7680960941
-73.0,7.0,6.991083478,-18.698502136
-73.0,8.0,7.1498996646,-18.62612543
-73.0,9.0,7.3074285151,-18.5509880226
-73.0,10.0,7.4636220446,-18.4731128015
-73.0,11.0,7.6184326751,-18.3925234882
-73.0,12.0,7.7718132497,-18.309244631
-73.0,13.0,7.9237170472,-18.2233015974
-73.0,14.0,8.0740977963,-18.1347205666
-73.0,15.0,8.2229096895,-18.0435285212
-73.0,16.0,8.3701073974,-17.9497532391
-73.0,17.0,8.5156460819,-17.8534232852
-73.0,18.0,8.6594814107,-17.7545680025
-73.0,19.0,8.8015695701,-17.6532175033
-73.0,20.0,8.9418672787,-17.5494026601
-73.0,21.0,9.0803318005,-17.4431550957
-73.0,22.0,9.2169209577,-17.3345071742
-73.0,23.0,9.3515931441,-17.2234919908
-73.0,24.0,9.4843073371,-17.1101433618
-73.0,25.0,9.6150231108,-16.9944958144
-73.0,26.0,9.7437006478,-16.8765845758
-73.0,27.0,9.8703007518,-16.756445563
-73.0,28.0,9.9947848591,-16.6341153715
-73.0,29.0,10.1171150506,-16.5096312642
-73.0,30.0,10.2372540634,-16.3830311602
-73.0,31.0,10.355165302,-16.2543536232
-73.0,32.0,10.4708128494,-16.1236378495
-73.0,33.0,10.5841614784,-15.9909236565
-73.0,34.0,10.6951766618,-15.8562514701
-73.0,35.0,10.8038245833,-15.7196623129
-73.0,36.0,10.9100721477,-15.5811977911
-73.0,37.0,11.0138869909,-15.4409000825
-73.0,38.0,11.1152374901,-15.2988119231
-73.0,39.0,11.2140927728,-15.1549765943
-73.0,40.0,11.3104227267,-15.0094379098
-73.0,41.0,11.4041980088,-14.8622402019
-73.0,42.0,11.4953900542,-14.7134283087
-73.0,43.0,11.583971085,-14.5630475596
-73.0,44.0,11.6699141186,-14.4111437621
-73.0,45.0,11.7531929758,-14.2577631875
-73.0,46.0,11.8337822891,-14.102952557
-73.0,47.0,11.9116575102,-13.9467590275
-73.0,48.0,11.9867949176,-13.789230177
-73.0,49.0,12.0591716236,-13.6304139904
-73.0,50.0,12.1287655817,-13.4703588445
-73.0,51.0,12.1955555929,-13.3091134938
-73.0,52.0,12.2595213122,-13.1467270551
-73.0,53.0,12.3206432551,-12.9832489929
-73.0,54.0,12.3789028032,-12.8187291042
-73.0,55.0,12.4342822102,-12.6532175033
-73.0,56.0,12.4867646068,-12.4867646068
-73.0,57.0,12.5363340066,-12.3194211178
-73.0,58.0,12.5829753101,-12.1512380106
-73.0,59.0,12.62667431,-11.9822665156
-73.0,60.0,12.6674176951,-11.812558103
-73.0,61.0,12.7051930545,-11.6421644678
-73.0,62.0,12.7399888817,-11.4711375134
-73.0,63.0,12.7717945773,-11.2995293363
-73.0,64.0,12.8006004532,-11.12739221
-73.0,65.0,12.8263977346,-10.9547785692
-73.0,66.0,12.8491785636,-10.7817409937
-73.0,67.0,12.8689360009,-10.6083321923
-73.0,68.0,12.8856640281,-10.4346049871
-73.0,69.0,12.8993575498,-10.260612297
-73.0,70.0,12.9100123947,-10.086407122
-73.0,71.0,12.9176253174,-9.9120425266
-73.0,72.0,12.9221939988,-9.737571624
-73.0,73.0,12.9237170472,-9.5630475596
-73.0,74.0,12.9221939988,-9.3885234952
-73.0,75.0,12.9176253174,-9.2140525926
-73.0,76.0,12.9100123947,-9.0396879972
-73.0,77.0,12.8993575498,-8.8654828222
-73.0,78.0,12.8856640281,-8.6914901321
-73.0,79.0,12.8689360009,-8.5177629269
-73.0,80.0,12.8491785636,-8.3443541255
-73.0,81.0,12.8263977346,-8.17131655
-73.0,82.0,12.8006004532,-7.9987029092
-73.0,83.0,12.7717945773,-7.8265657829
-73.0,84.0,12.7399888817,-7.6549576058
-73.0,85.0,12.7051930545,-7.4839306514
-73.0,86.0,12.6674176951,-7.3135370162
-73.0,87.0,12.62667431,-7.1438286036
-73.0,88.0,12.5829753101,-6.9748571086
-73.0,89.0,12.5363340066,-6.8066740014
-73.0,90.0,12.4867646068,-6.6393305124
-73.0,91.0,12.4342822102,-6.4728776159
-73.0,92.0,12.3789028032,-6.307366015
-73.0,93.0,12.3206432551,-6.1428461263
-73.0,94.0,12.2595213122,-5.9793680641
-73.0,95.0,12.1955555929,-5.8169816254
-73.0,96.0,12.1287655817,-5.6557362747
-73.0,97.0,12.0591716236,-5.4956811288
-73.0,98.0,11.9867949176,-5.3368649422
-73.0,99.0,11.9116575102,-5.1793360917
-73.0,100.0,11.8337822891,-5.0231425622
-73.0,101.0,11.7531929758,-4.8683319317
-73.0,102.0,11.6699141186,-4.7149513571
-73.0,103.0,11.583971085,-4.5630475596
-73.0,104.0,11.4953900542,-4.4126668105
-73.0,105.0,11.4041980088,-4.2638549173
-73.0,106.0,11.3104227267,-4.1166572094
-73.0,107.0,11.2140927728,-3.9711185249
-73.0,108.0,11.1152374901,-3.8272831961
-73.0,109.0,11.0138869909,-3.6851950367
-73.0,110.0,10.9100721477,-3.5448973281
-73.0,111.0,10.8038245833,-3.4064328063
-73.0,112.0,10.6951766618,-3.2698436491
-73.0,113.0,10.5841614784,-3.1351714627
-73.0,114.0,10.4708128494,-3.0024572697
-73.0,115.0,10.355165302,-2.871741496
-73.0,116.0,10.2372540634,-2.743063959
-73.0,117.0,10.1171150506,-2.616463855
-73.0,118.0,9.9947848591,-2.4919797477
-73.0,119.0,9.8703007518,-2.3696495562
-73.0,120.0,9.7437006478,-2.2495105434
-72.0,-120.0,-6.6913060636,-7.4314482548
-72.0,-119.0,-6.7261018908,-7.6024752092
-72.0,-118.0,-6.7579075864,-7.7740833863
-72.0,-117.0,-6.7867134623,-7.9462205126
-72.0,-116.0,-6.8125107437,-8.1188341534
-72.0,-115.0,-6.8352915727,-8.2918717289
-72.0,-114.0,-6.85504901,-8.4652805303
-72.0,-113.0,-6.8717770372,-8.6390077355
-72.0,-112.0,-6.8854705589,-8.8130004256
-72.0,-111.0,-6.8961254038,-8.9872056006
-72.0,-110.0,-6.9037383265,-9.161570196
-72.0,-109.0,-6.9083070079,-9.3360410986
-72.0,-108.0,-6.9098300563,-9.510565163
-72.0,-107.0,-6.9083070079,-9.6850892274
-72.0,-106.0,-6.9037383265,-9.85956013
-72.0,-105.0,-6.8961254038,-10.0339247254
-72.0,-104.0,-6.8854705589,-10.2081299004
-72.0,-103.0,-6.8717770372,-10.3821225905
-72.0,-102.0,-6.85504901,-10.5558497957
-72.0,-101.0,-6.8352915727,-10.7292585971
-72.0,-100.0,-6.8125107437,-10.9022961726
-72.0,-99.0,-6.7867134623,-11.0749098134
-72.0,-98.0,-6.7579075864,-11.2470469397
-72.0,-97.0,-6.7261018908,-11.4186551168
-72.0,-96.0,-6.6913060636,-11.5896820712
-72.0,-95.0,-6.6535307042,-11.7600757064
-72.0,-94.0,-6.6127873191,-11.929784119
-72.0,-93.0,-6.5690883192,-12.098755614
-72.0,-92.0,-6.5224470157,-12.2669387212
-72.0,-91.0,-6.4728776159,-12.4342822102
-72.0,-90.0,-6.4203952193,-12.6007351067
-72.0,-89.0,-6.3650158123,-12.7662467076
-72.0,-88.0,-6.3067562642,-12.9307665963
-72.0,-87.0,-6.2456343213,-13.0942446585
-72.0,-86.0,-6.181668602,-13.2566310972
-72.0,-85.0,-6.1148785908,-13.4178764479
-72.0,-84.0,-6.0452846327,-13.5779315938
-72.0,-83.0,-5.9729079267,-13.7367477804
-72.0,-82.0,-5.8977705193,-13.8942766309
-72.0,-81.0,-5.8198952982,-14.0504701604
-72.0,-80.0,-5.7393059849,-14.2052807909
-72.0,-79.0,-5.6560271277,-14.3586613655
-72.0,-78.0,-5.5700840941,-14.510565163
-72.0,-77.0,-5.4815030633,-14.6609459121
-72.0,-76.0,-5.3903110179,-14.8097578053
-72.0,-75.0,-5.2965357358,-14.9569555132
-72.0,-74.0,-5.2002057819,-15.1024941977
-72.0,-73.0,-5.1013504992,-15.2463295265
-72.0,-72.0,-5.0,-15.3884176859
-72.0,-71.0,-4.8961851568,-15.5287153945
-72.0,-70.0,-4.7899375924,-15.6671799163
-72.0,-69.0,-4.6812896709,-15.8037690735
-72.0,-68.0,-4.5702744875,-15.9384412599
-72.0,-67.0,-4.4569258585,-16.0711554529
-72.0,-66.0,-4.3412783111,-16.2018712266
-72.0,-65.0,-4.2233670725,-16.3305487636
-72.0,-64.0,-4.1032280597,-16.4571488676
-72.0,-63.0,-3.9808978682,-16.5816329749
-72.0,-62.0,-3.8564137609,-16.7039631664
-72.0,-61.0,-3.7298136569,-16.8241021792
-72.0,-60.0,-3.6011361199,-16.9420134178
-72.0,-59.0,-3.4704203462,-17.0576609652
-72.0,-58.0,-3.3377061532,-17.1710095942
-72.0,-57.0,-3.2030339668,-17.2820247776
-72.0,-56.0,-3.0664448096,-17.3906726991
-72.0,-55.0,-2.9279802878,-17.4969202635
-72.0,-54.0,-2.7876825792,-17.6007351067
-72.0,-53.0,-2.6455944198,-17.7020856059
